id;service;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
45171;-;534;268;254;252;2;1;255;4221256260;2137410540;255;0;7;1;2;1;1;3;3;3;0;Normal;0
42889;-;78;0;254;0;0;0;0;0;0;0;0;8;2;3;2;1;7;2;10;0;Normal;0
39506;-;4222;64070;31;29;7;30;255;655016056;655330472;255;0;5;0;1;1;1;1;4;6;0;Normal;0
10958;ftp-data;424;8824;31;29;1;4;255;2461226902;2583492572;255;0;2;0;3;1;1;2;4;5;0;Normal;0
23833;-;3062;32940;31;29;7;18;255;3606099240;3632783443;255;0;6;0;1;1;1;2;2;4;0;Normal;0
3298;-;1540;1644;31;29;4;4;255;342462439;2498701245;255;0;10;0;9;6;1;7;8;19;0;Normal;0
22699;-;3614;50036;31;29;7;24;255;403737761;2553662053;255;0;6;0;3;1;1;1;3;7;0;Normal;0
40134;-;7820;15306;31;29;30;32;255;1532567343;1551402961;255;0;3;0;2;1;1;3;4;4;0;Normal;0
7712;-;1540;1644;31;29;4;4;255;279888095;284389973;255;0;19;0;8;12;1;12;16;13;0;Normal;0
22038;dns;146;178;31;29;0;0;0;0;0;0;0;5;0;4;2;1;2;2;5;0;Normal;0
19085;-;568;304;31;29;0;0;0;0;0;0;0;7;0;3;1;1;4;4;9;0;Normal;0
9049;-;4014;59460;31;29;7;28;255;1841054674;4000498477;255;0;11;0;3;1;1;1;2;7;0;Normal;0
37603;-;3598;48710;31;29;7;24;255;4237428656;4237660744;255;0;2;0;3;1;1;2;3;5;0;Normal;0
22282;-;2054;2478;31;29;6;6;255;909163745;909461052;255;0;17;0;4;1;1;1;5;5;0;Normal;0
114999;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
17613;-;2230;13500;31;29;7;11;255;1390174314;1390493344;255;0;11;0;1;1;1;1;7;3;0;Normal;0
39056;-;528;304;31;29;0;0;0;0;0;0;0;3;0;4;1;1;3;3;5;0;Normal;0
1710;-;4550;72810;31;29;7;33;255;212129161;2358119202;255;0;6;0;1;1;1;1;2;4;0;Normal;0
88896;-;2516;354;254;252;2;1;255;1409605173;460658191;255;0;5;1;2;2;1;4;3;4;0;Normal;0
9981;-;3806;51808;31;29;7;26;255;1842849534;3992675875;255;0;7;0;4;1;1;2;4;3;0;Normal;0
1054;-;1540;1644;31;29;4;4;255;686974451;3522625418;255;0;6;0;18;6;1;4;8;17;0;Normal;0
1193;-;1540;1644;31;29;4;4;255;2289202267;145333656;255;0;11;0;15;6;1;7;11;17;0;Normal;0
107954;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
3490;ftp-data;528;8824;31;29;1;4;255;2660496563;2775806733;255;0;3;0;7;1;1;5;9;3;0;Normal;0
17920;dns;130;162;31;29;0;0;0;0;0;0;0;4;0;4;2;1;1;4;3;0;Normal;0
10640;http;1042;824;31;29;2;2;255;2321540577;177195873;255;83;1;0;3;1;1;3;2;1;0;Normal;0
26012;smtp;37938;3380;31;29;19;8;255;1191878299;1293776387;255;0;1;0;1;1;1;1;5;2;0;Normal;0
5991;-;2438;18508;31;29;7;13;255;1597688607;3764365167;255;0;3;0;3;1;1;1;2;6;0;Normal;0
27828;-;4238;63516;31;29;7;30;255;2779397536;630098679;255;0;2;0;2;1;1;2;1;8;0;Normal;0
38070;-;568;312;31;29;0;0;0;0;0;0;0;7;0;6;1;1;4;5;6;0;Normal;0
3030;-;1540;1644;31;29;4;4;255;1474719508;3625905336;255;0;9;0;11;5;1;7;9;14;0;Normal;0
28542;-;4238;63516;31;29;7;30;255;2095241544;2095550842;255;0;11;0;2;1;1;1;7;4;0;Normal;0
46315;http;864;1304;62;252;2;2;255;1019900371;3686313186;255;228;2;1;2;2;2;2;2;2;0;Normal;0
29664;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;2;2;1;4;4;4;0;Normal;0
47071;-;978;86;62;252;2;1;255;1644396460;2402993208;255;0;5;3;4;3;1;5;3;7;0;Normal;0
16283;-;1470;1728;31;29;5;4;255;3753606611;3749748791;255;0;8;0;2;1;1;1;1;1;0;Normal;0
26877;-;520;304;31;29;0;0;0;0;0;0;0;6;0;6;1;1;5;4;5;0;Normal;0
16589;-;7814;14990;31;29;30;32;255;2438278739;2443509673;255;0;12;0;4;1;1;1;4;6;0;Normal;0
43818;-;762;268;254;252;2;1;255;674591729;4043193823;255;0;8;1;3;3;3;7;3;7;0;Normal;0
27013;dns;146;178;31;29;0;0;0;0;0;0;0;4;0;7;2;1;1;3;3;0;Normal;0
67176;-;1064;0;254;0;0;0;0;0;0;0;0;35;2;13;13;1;35;13;36;0;Normal;0
18304;ftp-data;320;1932;31;29;1;2;255;3633115512;3660105362;255;0;3;0;4;1;1;5;3;3;0;Normal;0
41575;-;534;268;254;252;2;1;255;1773237376;3252965200;255;0;5;1;6;4;2;5;4;7;0;Normal;0
8268;-;7816;15132;31;29;30;32;255;1119877766;1120916456;255;0;1;0;1;1;1;1;1;11;0;Normal;0
27774;-;2054;2478;31;29;6;6;255;2489725013;2490015566;255;0;3;0;1;1;1;2;3;4;0;Normal;0
4543;-;2438;19266;31;29;7;13;255;237950553;262696010;255;0;8;0;6;1;1;1;2;8;0;Normal;0
24208;dns;130;162;31;29;0;0;0;0;0;0;0;3;0;4;1;1;3;3;4;0;Normal;0
2587;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;4;1;1;1;3;3;0;Normal;0
15465;-;16432;707082;31;29;26;253;255;486484922;2635366392;255;0;11;0;5;2;1;5;4;10;0;Normal;0
34616;http;1580;10168;31;29;3;5;255;73318194;74302895;255;3924;1;0;1;1;1;1;2;2;0;Normal;0
11701;-;514;268;254;252;2;1;255;2667543949;3486454905;255;0;3;1;1;1;1;3;2;4;0;Normal;0
47702;ftp;750;682;254;252;4;4;255;833248561;2207230777;255;0;1;1;2;1;1;6;2;1;0;Normal;0
35085;-;4840;3080;31;29;7;7;255;3093880878;1096098921;255;0;8;0;2;1;1;3;4;4;0;Normal;0
29163;-;3960;2456;31;29;7;7;255;1850868498;1853629723;255;0;8;0;4;1;1;3;3;7;0;Normal;0
44326;-;2062;268;254;252;2;1;255;4228786980;3987942051;255;0;6;1;2;2;1;6;2;5;0;Normal;0
6834;-;528;304;31;29;0;0;0;0;0;0;0;5;0;2;1;1;3;2;6;0;Normal;0
23760;http;1040;824;31;29;2;2;255;179232361;184462265;255;83;3;0;5;1;1;2;6;3;0;Normal;0
26303;-;504;268;254;252;2;1;255;1245646827;1879957555;255;0;12;1;2;2;1;11;2;11;0;Normal;0
42107;-;1066;0;254;0;0;0;0;0;0;0;0;15;2;3;3;1;15;3;15;0;Normal;0
34899;-;3926;57474;31;29;7;27;255;2373879192;2382619284;255;0;9;0;1;1;1;1;2;1;0;Normal;0
31280;-;3182;39076;31;29;7;20;255;2098611606;4248507896;255;0;4;0;1;1;1;2;3;6;0;Normal;0
46658;-;978;86;62;252;2;1;255;3247365848;1007054631;255;0;4;3;1;1;1;4;1;4;0;Normal;0
86018;-;552;0;254;0;0;0;0;0;0;0;0;20;2;6;6;1;20;6;20;0;Normal;0
11997;-;536;304;31;29;0;0;0;0;0;0;0;6;0;5;1;1;3;5;7;0;Normal;0
29272;dns;146;178;31;29;0;0;0;0;0;0;0;4;0;1;2;1;2;2;5;0;Normal;0
36358;-;2542;23508;31;29;7;14;255;2912270702;783380317;255;0;5;0;9;1;1;1;4;10;0;Normal;0
6967;ftp-data;424;8824;31;29;1;4;255;4180180622;2367421435;255;0;3;0;3;1;1;5;6;3;0;Normal;0
62987;-;534;268;254;252;2;1;255;550749795;3758781353;255;0;5;1;2;2;1;3;3;3;0;Normal;0
17940;-;4456;3080;31;29;7;7;255;2304793383;364593653;255;0;10;0;1;1;1;7;5;5;0;Normal;0
74175;-;580;268;254;252;2;1;255;4197030826;1262572905;255;0;12;1;3;2;1;12;3;12;0;Normal;0
2906;-;1540;1644;31;29;4;4;255;3007010364;861426466;255;0;11;0;7;6;1;7;13;13;0;Normal;0
45239;http;848;1220;62;252;2;2;255;3733018190;4084381736;255;186;1;1;2;1;1;1;1;2;0;Normal;0
31601;ssh;9504;12298;31;29;26;31;255;2755726981;610624335;255;0;1;0;4;1;1;1;4;1;0;Normal;0
917;-;1540;1644;31;29;4;4;255;3934807505;3468629805;255;0;6;0;4;5;1;2;5;7;0;Normal;0
3095;dns;132;164;31;29;0;0;0;0;0;0;0;6;0;1;3;1;1;21;3;0;Normal;0
23112;-;2958;32642;31;29;7;18;255;1753937249;3914510199;255;0;4;0;2;1;1;2;4;6;0;Normal;0
24499;-;13558;548216;31;29;21;197;255;2221330516;147027135;255;0;4;0;2;1;1;7;1;12;0;Normal;0
43272;-;46;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;Normal;0
27282;dns;130;162;31;29;0;0;0;0;0;0;0;3;0;1;1;1;3;1;4;0;Normal;0
36728;dns;130;162;31;29;0;0;0;0;0;0;0;4;0;4;1;1;1;3;2;0;Normal;0
100531;-;46;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;Normal;0
22071;http;1684;10168;31;29;3;5;255;3463255629;3464210857;255;3924;2;0;3;1;1;2;2;2;0;Normal;0
26436;-;566;268;254;252;2;1;255;559887043;511692698;255;0;12;1;3;3;1;11;3;11;0;Normal;0
21381;http;1580;10168;31;29;3;5;255;3964486808;1820160548;255;0;3;0;4;1;1;2;1;2;0;Normal;0
27535;http;1580;10168;31;29;3;5;255;1982597243;1983581838;255;3924;1;0;3;1;1;4;9;2;0;Normal;0
4786;-;1540;1644;31;29;4;4;255;2555210630;415353051;255;0;7;0;5;3;1;3;4;6;0;Normal;0
35829;-;1540;1644;31;29;4;4;255;2001849026;4153540527;255;0;3;0;5;3;1;3;7;5;0;Normal;0
15228;-;25368;1094788;31;29;38;390;255;2987823299;3033102279;255;0;4;0;3;1;1;2;1;4;0;Normal;0
103070;-;135669;956;254;252;53;1;255;2587449276;2872747157;255;0;2;1;1;1;1;2;1;2;0;Normal;0
24400;-;2054;2478;31;29;6;6;255;2824484204;679422238;255;0;7;0;1;1;1;1;2;7;0;Normal;0
14208;ftp-data;8928;320;31;29;4;1;255;534359874;545079990;255;0;3;0;5;1;1;4;5;3;0;Normal;0
35981;-;1066;0;254;0;0;0;0;0;0;0;0;13;2;4;4;1;13;4;13;0;Normal;0
4840;-;4014;59460;31;29;7;28;255;370466298;2526183811;255;0;2;0;4;1;1;2;4;6;0;Normal;0
15201;-;3614;45696;31;29;7;24;255;2334595728;2360670511;255;0;4;0;1;1;1;1;2;8;0;Normal;0
115176;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
26114;ftp-data;528;8824;31;29;1;4;255;792141216;3432541527;255;0;3;0;3;1;1;2;4;2;0;Normal;0
30624;ftp-data;320;1910;31;29;1;2;255;331002837;2488400575;255;0;3;0;3;1;1;4;4;3;0;Normal;0
31094;-;520;304;31;29;0;0;0;0;0;0;0;9;0;1;1;1;1;1;12;0;Normal;0
30040;-;7818;15180;31;29;30;32;255;3821024828;3822034257;255;0;12;0;4;1;1;2;10;6;0;Normal;0
24576;smtp;37938;3380;31;29;19;8;255;1816911964;1817892897;255;0;1;0;2;1;1;3;3;1;0;Normal;0
45371;-;180;0;254;0;3;0;255;0;0;0;0;29;6;7;2;2;26;8;30;0;Normal;0
22831;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;3;1;1;1;1;2;0;Normal;0
33615;-;3926;57474;31;29;7;27;255;4038780022;4054025554;255;0;8;0;3;1;1;2;7;5;0;Normal;0
45668;-;180;0;254;0;3;0;255;0;0;0;0;52;6;27;2;2;51;27;51;0;Normal;0
7808;-;2974;30506;31;29;7;18;255;48405367;48736590;255;0;4;0;5;1;1;1;3;15;0;Normal;0
15260;-;536;304;31;29;0;0;0;0;0;0;0;9;0;3;1;1;4;8;5;0;Normal;0
27554;-;4342;63516;31;29;7;30;255;1335110629;3484934635;255;0;5;0;6;1;1;5;2;6;0;Normal;0
46018;-;2516;268;254;252;2;1;255;554094816;2937453718;255;0;5;1;2;2;1;5;2;5;0;Normal;0
41653;-;534;268;254;252;2;1;255;1689864601;3095378942;255;0;4;1;1;1;1;4;1;4;0;Normal;0
26217;http;1580;10168;31;29;3;5;255;1129694340;3276029073;255;3924;2;0;3;1;1;2;3;2;0;Normal;0
1273;-;1540;1644;31;29;4;4;255;3902425188;2340794856;255;0;12;0;10;10;1;4;11;11;0;Normal;0
38946;-;568;312;31;29;0;0;0;0;0;0;0;5;0;4;1;1;4;4;7;0;Normal;0
43102;-;78;0;254;0;0;0;0;0;0;0;0;5;2;1;1;1;3;1;3;0;Normal;0
10031;-;490;268;254;252;2;1;255;4210949774;1510652599;255;0;7;1;2;2;1;7;2;7;0;Normal;0
40656;http;1580;10168;31;29;3;5;255;250508900;2396913219;255;3924;1;0;4;1;1;3;1;1;0;Normal;0
7636;-;4550;72810;31;29;7;33;255;2897331244;2897639688;255;0;7;0;2;1;1;2;5;9;0;Normal;0
40400;ftp-data;424;8824;31;29;1;4;255;237993991;351996413;255;0;3;0;3;1;1;5;7;3;0;Normal;0
6993;-;520;304;31;29;0;0;0;0;0;0;0;5;0;5;1;1;3;6;6;0;Normal;0
14943;-;3936;2456;31;29;7;7;255;987472658;991078697;255;0;11;0;3;1;1;3;6;5;0;Normal;0
38669;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;4;1;1;2;1;2;0;Normal;0
44161;-;46;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;Normal;0
17370;-;7818;15800;31;29;30;32;255;2267243167;132440006;255;0;7;0;5;1;1;1;2;5;0;Normal;0
21989;-;3614;50036;31;29;7;24;255;3159058120;3159336418;255;0;3;0;2;1;1;1;4;4;0;Normal;0
39590;-;3926;57474;31;29;7;27;255;2171820782;37527877;255;0;2;0;6;1;1;1;3;8;0;Normal;0
33199;dns;130;162;31;29;0;0;0;0;0;0;0;2;0;2;1;1;1;4;2;0;Normal;0
27499;ftp-data;8928;320;31;29;4;1;255;844795447;1578546679;255;0;4;0;14;1;1;10;6;3;0;Normal;0
18139;-;3806;54798;31;29;7;26;255;527724323;528035590;255;0;8;0;6;1;1;3;2;4;0;Normal;0
28148;dns;130;162;31;29;0;0;0;0;0;0;0;1;0;3;1;1;2;3;3;0;Normal;0
40757;dns;146;178;31;29;0;0;0;0;0;0;0;4;0;3;1;1;1;8;4;0;Normal;0
27816;dns;130;162;31;29;0;0;0;0;0;0;0;2;0;3;1;1;1;2;3;0;Normal;0
32764;-;520;304;31;29;0;0;0;0;0;0;0;5;0;4;1;1;4;3;5;0;Normal;0
18624;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;2;1;1;1;2;1;0;Normal;0
24182;-;17266;354;254;252;7;1;255;1822485611;894851900;255;0;8;1;2;2;1;8;2;8;0;Normal;0
101913;-;986;86;62;252;2;1;255;4221513168;150383343;255;0;11;3;6;6;1;11;6;11;0;Normal;0
43390;-;2322;268;254;252;2;1;255;1002833930;295006583;255;0;15;1;2;2;1;6;4;6;0;Normal;0
13143;-;994;268;254;252;2;1;255;2349906979;3892262403;255;0;4;1;1;1;1;2;1;2;0;Normal;0
30194;-;2054;2478;31;29;6;6;255;82463993;2228145531;255;0;7;0;4;1;1;1;5;8;0;Normal;0
20999;ftp-data;320;1888;31;29;1;2;255;3598941351;3606792957;255;0;3;0;5;1;1;4;8;3;0;Normal;0
93067;-;2516;354;254;252;2;1;255;2909420418;3933260847;255;0;3;1;1;1;1;3;3;3;0;Normal;0
86552;http;826;1210;62;252;2;2;255;3968114254;2636407391;255;203;4;1;2;2;1;4;2;4;0;Normal;0
65715;-;1098;0;254;0;0;0;0;0;0;0;0;8;2;2;2;1;8;2;8;0;Normal;0
31173;-;3848;19084;31;29;11;15;255;3751479296;1606346963;255;0;4;0;4;1;1;3;2;7;0;Normal;0
76377;-;1000;354;254;252;2;1;255;2749452937;4262980337;255;0;4;1;2;1;1;3;1;3;0;Normal;0
32826;-;568;312;31;29;0;0;0;0;0;0;0;3;0;1;1;1;2;1;4;0;Normal;0
15015;-;1920;4312;31;29;6;6;255;999979322;3145768874;255;0;10;0;4;1;1;2;3;6;0;Normal;0
7660;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;0;Normal;0
102299;-;986;86;62;252;2;1;255;2481064368;4044128461;255;0;9;3;5;5;1;9;5;9;0;Normal;0
22175;dns;146;178;31;29;0;0;0;0;0;0;0;6;0;1;1;1;3;4;3;0;Normal;0
2259;-;1540;1644;31;29;4;4;255;2759268759;2760541635;255;0;10;0;5;3;1;3;8;11;0;Normal;0
15158;-;4014;59460;31;29;7;28;255;3489938533;1366888488;255;0;4;0;6;1;1;2;2;10;0;Normal;0
7873;-;1540;1644;31;29;4;4;255;2378571639;261739815;255;0;8;0;6;3;1;7;7;6;0;Normal;0
14743;-;544;304;31;29;0;0;0;0;0;0;0;10;0;5;1;1;3;3;7;0;Normal;0
23856;ftp-data;8928;320;31;29;4;1;255;1499235759;1510856057;255;0;3;0;9;1;1;4;9;3;0;Normal;0
73926;-;78;0;254;0;0;0;0;0;0;0;0;15;2;3;1;1;15;3;15;0;Normal;0
31;http;822;12220;62;252;2;5;255;1602967781;379821754;255;5532;6;1;1;1;1;2;2;1;0;Normal;0
13688;ftp-data;320;1932;31;29;1;2;255;3885238265;3902064373;255;0;1;0;1;1;1;1;3;1;0;Normal;0
30920;-;568;320;31;29;0;0;0;0;0;0;0;8;0;3;1;1;3;9;7;0;Normal;0
14972;-;4862;75600;31;29;7;36;255;3497046638;1353787541;255;0;10;0;2;1;1;2;3;6;0;Normal;0
2451;-;1540;1644;31;29;4;4;255;2711784700;2717413372;255;0;12;0;5;11;1;5;14;7;0;Normal;0
28110;-;2054;2478;31;29;6;6;255;317692711;2463334829;255;0;4;0;2;1;1;3;2;3;0;Normal;0
42289;-;1064;0;254;0;0;0;0;0;0;0;0;34;2;14;14;1;34;14;34;0;Normal;0
62227;-;588;268;254;252;2;1;255;1202782383;3027134547;255;0;6;1;1;1;1;5;1;5;0;Normal;0
9824;-;2558;23162;31;29;7;14;255;670073739;694956510;255;0;6;0;3;1;1;3;4;6;0;Normal;0
89760;-;90;0;254;0;1;0;255;0;0;0;0;9;6;4;1;1;9;4;9;0;Normal;0
42837;-;582;354;254;252;2;1;255;1511499973;1198796971;255;0;11;1;1;2;1;6;2;6;0;Normal;0
41386;-;534;268;254;252;2;1;255;2790898869;2603885709;255;0;2;1;1;1;1;2;1;2;0;Normal;0
8710;ftp-data;320;1826;31;29;1;2;255;2188056415;42892608;255;0;1;0;3;1;1;2;2;1;0;Normal;0
42403;-;25498;642;254;252;13;3;255;2556638535;2088278531;255;0;7;1;1;1;1;6;1;6;0;Normal;0
19883;ftp-data;320;1888;31;29;1;2;255;2508214066;2516277987;255;0;3;0;5;1;1;6;9;3;0;Normal;0
367;ftp-data;320;1862;31;29;1;2;255;2766617008;1112398289;255;0;1;0;14;1;1;1;9;1;0;Normal;0
10961;-;1470;1728;31;29;5;4;255;4074053455;4074366786;255;0;5;0;5;2;1;1;2;9;0;Normal;0
111414;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
10551;-;2974;30506;31;29;7;18;255;1423633219;3573474249;255;0;7;0;6;1;1;5;4;9;0;Normal;0
29474;-;48850;1406;254;252;33;15;255;1647791390;2989366120;255;0;6;1;2;2;2;6;2;6;0;Normal;0
37615;-;3182;39076;31;29;7;20;255;3363679576;3359767567;255;0;2;0;3;1;1;2;2;3;0;Normal;0
40780;-;3598;48918;31;29;7;24;255;722764496;748104328;255;0;4;0;3;1;1;1;1;6;0;Normal;0
38134;-;3598;48710;31;29;7;24;255;2367492991;2371986069;255;0;5;0;5;1;1;1;2;1;0;Normal;0
110095;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
34964;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;1;1;1;1;3;2;0;Normal;0
15387;-;1506;354;254;252;2;1;255;1914632343;1479016296;255;0;1;1;1;1;1;1;1;1;0;Normal;0
25854;-;2054;2478;31;29;6;6;255;2801456943;2801769408;255;0;4;0;2;1;1;1;1;4;0;Normal;0
43181;-;104;0;254;0;0;0;0;0;0;0;0;5;2;4;2;1;5;2;13;0;Normal;0
21843;-;2054;2478;31;29;6;6;255;1961155602;1961415165;255;0;3;0;1;1;1;1;1;8;0;Normal;0
8999;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;3;1;1;3;1;1;0;Normal;0
104571;-;534;354;254;252;2;1;255;2034272981;1292343877;255;0;8;1;1;1;1;4;2;4;0;Normal;0
88596;-;534;354;254;252;2;1;255;618650832;2774604998;255;0;7;1;1;1;1;3;3;3;0;Normal;0
87597;http;828;1252;62;252;2;2;255;1357382696;2276536567;255;224;5;1;1;1;1;3;1;3;0;Normal;0
26151;-;2958;33044;31;29;7;18;255;2350042995;2370142564;255;0;3;0;2;1;1;1;2;3;0;Normal;0
21669;dns;130;162;31;29;0;0;0;0;0;0;0;2;0;2;2;1;1;2;1;0;Normal;0
21588;-;2958;32642;31;29;7;18;255;1711616503;3879358754;255;0;1;0;4;1;1;1;3;3;0;Normal;0
27329;-;4238;63516;31;29;7;30;255;1852268068;3997942871;255;0;7;0;2;1;1;2;2;6;0;Normal;0
23678;ftp-data;320;1910;31;29;1;2;255;3816298014;3817402301;255;0;3;0;6;1;1;4;6;3;0;Normal;0
27093;ftp-data;8928;320;31;29;4;1;255;4212630365;3482251462;255;0;3;0;4;1;1;3;2;3;0;Normal;0
43276;-;642;268;254;252;2;1;255;1836519310;3424048396;255;0;11;1;2;2;1;6;4;6;0;Normal;0
8240;-;1540;1644;31;29;4;4;255;1659883183;3815238579;255;0;19;0;4;4;1;12;8;13;0;Normal;0
30308;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;4;1;1;1;3;1;0;Normal;0
39721;dns;146;178;31;29;0;0;0;0;0;0;0;7;0;2;1;1;1;1;3;0;Normal;0
25785;-;2958;33044;31;29;7;18;255;694591516;744321932;255;0;5;0;3;1;1;1;6;4;0;Normal;0
81923;-;798;268;254;252;2;1;255;4076061088;928098220;255;0;6;1;2;1;1;6;2;5;0;Normal;0
44624;-;806;0;254;0;0;0;0;0;0;0;0;10;2;9;9;1;10;10;10;0;Normal;0
101095;-;986;86;62;252;2;1;255;1791359136;1365177813;255;0;5;3;2;2;1;5;2;5;0;Normal;0
14159;-;568;320;31;29;0;0;0;0;0;0;0;6;0;4;1;1;4;6;6;0;Normal;0
10949;-;1294;354;254;252;2;1;255;1636049002;3075841769;255;0;3;1;1;1;1;3;1;3;0;Normal;0
26172;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;3;2;1;2;3;2;0;Normal;0
26141;-;2958;33044;31;29;7;18;255;3897527296;3943432095;255;0;8;0;4;1;1;1;6;6;0;Normal;0
46042;-;450;0;254;0;9;0;255;0;0;0;0;20;6;14;1;1;20;13;20;0;Normal;0
36619;smtp;37808;3380;31;29;19;8;255;1726881473;3873234207;255;0;1;0;5;1;1;1;4;1;0;Normal;0
23895;-;13038;548216;31;29;21;197;255;3121916397;981580972;255;0;8;0;1;1;1;4;3;11;0;Normal;0
19412;-;3806;54798;31;29;7;26;255;877789129;3027648932;255;0;5;0;2;1;1;1;2;7;0;Normal;0
46207;http;852;1352;62;252;2;2;255;2539343709;1964866653;255;209;2;1;1;1;1;2;42;2;0;Normal;0
19106;-;544;304;31;29;0;0;0;0;0;0;0;13;0;5;1;1;5;9;8;0;Normal;0
29203;-;3286;39076;31;29;7;20;255;2030863912;2031141805;255;0;5;0;1;1;1;1;1;4;0;Normal;0
43879;-;68023;612;254;252;27;1;255;3661744829;375258847;255;0;3;1;1;1;1;2;1;2;0;Normal;0
10040;-;4014;59460;31;29;7;28;255;1861316879;4024771189;255;0;9;0;3;1;1;1;7;2;0;Normal;0
25164;-;3718;50036;31;29;7;24;255;554325775;2704183151;255;0;4;0;1;1;1;3;4;4;0;Normal;0
35463;http;1684;10168;31;29;3;5;255;2380446822;2403706321;255;3924;2;0;2;1;1;2;4;4;0;Normal;0
9854;smtp;37372;3380;31;29;18;8;255;3950898450;1802265170;255;0;1;0;2;1;1;1;4;1;0;Normal;0
18512;ftp-data;424;8824;31;29;1;4;255;2989828072;2997019696;255;0;3;0;5;1;1;4;7;3;0;Normal;0
37874;-;568;320;31;29;0;0;0;0;0;0;0;8;0;5;1;1;5;5;5;0;Normal;0
26100;-;520;304;31;29;0;0;0;0;0;0;0;9;0;5;1;1;5;5;6;0;Normal;0
108648;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
18457;-;3806;54798;31;29;7;26;255;420632593;420932880;255;0;6;0;3;1;1;1;3;8;0;Normal;0
43634;-;946;268;254;252;2;1;255;2905294923;1066301792;255;0;4;1;2;2;1;4;2;4;0;Normal;0
6617;ftp-data;8928;320;31;29;4;1;255;3194755291;1197370928;255;0;2;0;2;1;1;3;4;2;0;Normal;0
12912;http;1580;10168;31;29;3;5;255;1456415625;3607015936;255;3924;2;0;4;1;1;1;4;2;0;Normal;0
109058;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
29848;ftp-data;320;1910;31;29;1;2;255;1708416721;3861743144;255;0;3;0;2;1;1;4;3;3;0;Normal;0
31218;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;1;1;1;1;2;3;0;Normal;0
19565;-;1920;4312;31;29;6;6;255;1830828722;3976469936;255;0;3;0;3;1;1;1;2;5;0;Normal;0
21460;-;4456;3080;31;29;7;7;255;3901513407;3948142681;255;0;5;0;3;1;1;3;4;5;0;Normal;0
21663;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;1;1;1;1;7;1;0;Normal;0
10585;smtp;37358;3276;31;29;18;8;255;67884988;68877592;255;0;1;0;4;1;1;2;2;1;0;Normal;0
43514;-;534;268;254;252;2;1;255;2437945837;3659016819;255;0;4;1;3;2;1;4;2;4;0;Normal;0
104221;-;8854;268;254;252;4;1;255;2701665500;4007524989;255;0;3;1;1;1;1;3;1;4;0;Normal;0
47084;-;534;268;254;252;2;1;255;2822194759;3050474207;255;0;5;1;2;2;2;2;3;2;0;Normal;0
3202;-;4256;3080;31;29;7;7;255;912269144;1044154014;255;0;5;0;6;1;1;4;4;6;0;Normal;0
40752;-;4320;2456;31;29;7;7;255;2517693561;2521507005;255;0;5;0;6;1;1;4;5;7;0;Normal;0
26754;-;4616;2976;31;29;7;7;255;2149600061;2154204366;255;0;6;0;2;1;1;1;1;2;0;Normal;0
20979;dns;130;162;31;29;0;0;0;0;0;0;0;4;0;2;1;1;5;1;2;0;Normal;0
32893;smtp;37210;3380;31;29;18;8;255;2258448095;114112541;255;0;3;0;2;1;1;2;4;1;0;Normal;0
6240;-;1920;4312;31;29;6;6;255;1465562909;1465805215;255;0;3;0;3;1;1;3;2;5;0;Normal;0
24538;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;2;1;1;2;2;2;0;Normal;0
41375;-;534;268;254;252;2;1;255;1963929363;1984802660;255;0;2;1;1;1;1;2;1;2;0;Normal;0
3972;-;4014;59460;31;29;7;28;255;332917316;386034143;255;0;9;0;3;1;1;1;2;3;0;Normal;0
72048;-;78;0;254;0;0;0;0;0;0;0;0;15;2;4;2;1;15;4;15;0;Normal;0
